Ontology,Axiom,LogicalAxiomCount,ClassCount,ObjectPropertyCount,DataPropertyCount,IndividualCount,DLExpressivity,DeclarationAxiomsCount,SubClassOf,EquivalentClasses,DisjointClasses,GCICount,HiddenGCICount,SubObjectPropertyOf,EquivalentObjectProperties,TransitiveObjectProperty,ReflexiveObjectProperty,ObjectPropertyDomain,ObjectPropertyRange,SubPropertyChainOf,SubDataPropertyOf,EquivalentDataProperties,FunctionalDataProperty,DataPropertyDomain,DataPropertyRange,ClassAssertion,ObjectPropertyAssertion,DataPropertyAssertion,NegativeObjectPropertyAssertion,NegativeDataPropertyAssertion,SameIndividual,DifferentIndividuals,AnnotationAssertion,AnnotationPropertyDomain,AnnotationPropertyRangeOf,ABoxAxiomCount,TBoxAxiomCount,RBoxAxiomCount
066a6af7-677d-4204-9839-23a6730c2d35_nt.obo.CURRENT_RDFXML.owl,539,409,126,4,0,0,ALE+,130,407,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,2
069b23e0-2d3c-4532-af90-4a36ad576dc5_zoology.rdf_RDFXML.owl,229,113,5,2,107,3,AL(D),116,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,107,3,0,0,0,0,0,0,0,0,0,3,110,0
069be1c1-0d67-4042-8e3e-bbc9ec34a6f6_REX.obo_RDFXML.owl,1288,734,552,2,0,0,ALE,554,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,0
06a405d6-f348-4ba3-a8ad-bd66210fa433_us.owl_RDFXML.owl,324,154,58,0,0,112,AL,170,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,127,27,0
06c9f57b-624c-4e3a-9610-48d68898db4c_HAO.obo_RDFXML.owl,5494,3659,1832,3,0,0,SR,1835,3654,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3655,4
06cc1275-8160-4da6-966f-a2b135d920f9_hp.obo_RDFXML.owl,24155,13708,10447,0,0,0,AL,10447,13708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13708,0
06d27a7f-d087-46e4-9340-95ac4d8848b3_onto.rdf_RDFXML.owl,234,144,28,0,6,56,AL(D),90,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,67,0,0,0,0,0,0,0,122,22,0
0707be50-bd13-400e-9664-5a058bfeac93_umls.owl_RDFXML.owl,268,133,135,0,0,0,AL,135,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0
0721d520-f07e-45cf-8585-5ec1737e60ba_onto.rdf_RDFXML.owl,341,213,65,0,7,56,AL(D),128,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,99,0,0,0,0,0,0,0,154,59,0
0724ea7f-e9b2-460f-b5ab-85a868f64b2d_onto.rdf_RDFXML.owl,193,122,10,0,5,56,AL(D),71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,67,0,0,0,0,0,0,0,122,0,0
0745dbda-5142-45d6-8411-2142bc784aaa_fyposimple.obo_RDFXML.owl,8028,4900,3112,16,0,0,SH,3128,4889,0,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4890,10
074906cd-79f6-4a9b-8d0e-bded0ff3ca48__phenotype.obo_RDFXML.owl,19568,10792,8775,1,0,0,AL+,8776,10791,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10791,1
074e7838-965c-4a62-9133-e5615249d0e2_s_musculus.obo_RDFXML.owl,24087,11902,12184,1,0,0,ALE,12185,11831,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11902,0
07755c88-21b7-4e1b-9117-55743e7d9690_spd.obo_RDFXML.owl,1442,840,600,2,0,0,ALE+,602,839,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,1
0778f4da-24b9-4412-b670-0db67ab2ed93_FYPO.obo_RDFXML.owl,4104,2416,1666,22,0,0,ALEH+,1688,1376,1032,0,0,1032,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2408,8
077c8aaf-3813-4cec-b2a4-cdf6c82366e2_inalistype.owl_RDFXML.owl,29100,14547,14553,0,0,0,AL,14553,14547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14547,0
078c7631-2408-417a-97da-4de176307c68_n_xp_chebi.obo_RDFXML.owl,9014,3132,5877,5,0,0,ALE,5882,0,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3132,0
078c8a5e-888d-43f8-974c-07fa5824676d_FBbt.obo_RDFXML.owl,26795,19211,7557,27,0,0,SH,7584,19137,0,61,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19198,13
07a17151-c37f-4e93-9e65-2c459e27183c_EBI_import.owl_RDFXML.owl,1140,739,401,0,0,0,AL,401,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,0
07b4edf0-5daa-4233-9f6d-d25487c600e3__phenotype.obo_RDFXML.owl,21946,12249,9697,0,0,0,AL,9697,12248,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12249,0
07b96969-c53e-4563-b6fa-496d0371de6f_nent_xp_go.obo_RDFXML.owl,612,199,411,2,0,0,ALE,413,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0
07dbe207-ab0b-4570-8579-04296a7bc115_ernational.rdf_RDFXML.owl,539,329,210,0,0,0,AL,210,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0
07e9ab44-2a8a-4515-8de8-db2dd70302d8_go.obo.CURRENT_RDFXML.owl,1090,382,704,4,0,0,ALE,708,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0
07f1dd31-69eb-4bfd-9d85-4dbcc9104246_event.obo_RDFXML.owl,7827,5082,2744,1,0,0,ALE,2745,5082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5082,0
07fccd6f-2fdc-4c5f-aee6-1edd6611d2d5_EbGdrcN5Y29ycA_RDFXML.owl,4565,2281,2246,2,0,37,ALO,2284,2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,12,0,0,0,2,0,0,0,0,44,2237,0
08308ae2-7078-45f8-8553-d3be59a03175_ratebridge.owl_RDFXML.owl,23331,8889,14441,1,0,0,AL+,14442,1282,7606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8888,1
085b1f67-63ec-4cab-95e9-3edf96c30fa1_eriofamily.owl_RDFXML.owl,39385,17622,21763,0,0,0,AL,21763,17622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17622,0
08691c7a-7b0a-4db8-b8d8-5cf046b5235e_envo.owl2_RDFXML.owl,2579,1347,1229,3,0,0,ALE+,1232,1344,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,3
086afcb9-d836-44bf-8a44-1c999b2ebdc0_spergillus.obo_RDFXML.owl,229,134,84,11,0,0,ALEH+,95,128,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,6
086bc8fe-9648-4f9c-973e-88f33d5392a1_gastertype.owl_RDFXML.owl,29746,14869,14877,0,0,0,AL,14877,14869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14869,0
08978b2b-04da-4d85-bf76-32127e4ea6e1_animals.owl_RDFXML.owl,450,397,53,0,0,0,ALC,53,52,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0
08a4ecab-f8ce-4717-8f16-46c4a9ac8177_ontology_7.owl_RDFXML.owl,206,109,43,13,41,0,ALH(D),97,40,0,0,0,0,2,0,0,0,13,13,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,107,2
08af329b-613b-4c0f-b1dc-7883581ffe98_sbf.owl_RDFXML.owl,526,269,257,0,0,0,AL,257,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0
08c18558-c391-4b1f-84c6-3631d00c948f_protlabels.owl_RDFXML.owl,9171,4585,4586,0,0,0,AL,4586,4585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4585,0
08d5f44e-5e8d-498f-ab9c-ecdc7d27565e_evelopment.obo_RDFXML.owl,293,181,107,5,0,0,ALE+,112,179,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2
08fc4b78-455f-4ee3-a8a6-4ff94288ff40_ish_label.rdfs_RDFXML.owl,318,149,64,104,1,0,AL(D),169,44,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,149,0
091b5a2b-42d5-4e62-ad9c-accc5776e016__april2007.rdf_RDFXML.owl,226,122,59,15,30,0,ALH(D),104,18,38,0,0,13,0,4,0,0,11,8,0,0,15,0,15,13,0,0,0,0,0,0,0,0,0,0,0,103,19
091e00db-b909-4856-a8e6-b37221827fd2_ss_xp_self.obo_RDFXML.owl,1323,442,880,1,0,0,ALE,881,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0
092612bc-e768-4ecf-b6f1-0f9ba6735033_ss_xp_cell.obo_RDFXML.owl,1668,654,981,33,0,0,ALE,1014,0,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,0
09d2807f-d8a1-4e15-8fbe-d15627f469e7_a_symptom.owl2_RDFXML.owl,1681,841,840,0,0,0,AL,840,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,0
09d9eca5-e016-4f66-8f16-bee1ec386eb1_protlabels.owl_RDFXML.owl,953,476,477,0,0,0,AL,477,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,0
09e56d2d-e978-40b2-ae38-7571c5bd69ae_instrument.owl_RDFXML.owl,267,133,134,0,0,0,AL,134,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0
09e75e49-a3b6-4326-b42b-15b53069176c_ezeichnungen_P_RDFXML.owl,216,125,11,12,15,53,ALH(D),91,5,0,0,0,0,9,0,0,0,11,2,0,10,0,0,13,4,49,22,0,0,0,0,0,0,0,0,71,35,19
0a0136fd-cd88-41a6-a3da-83380dc0af18_Heilpflanzen_E_RDFXML.owl,176,101,11,12,15,37,ALH(D),75,5,0,0,0,0,9,0,0,0,11,2,0,10,0,0,13,4,33,14,0,0,0,0,0,0,0,0,47,35,19
0a314cbc-3ffe-4f6e-b6a5-cae94a760fbb_Settlement.owl_RDFXML.owl,309,206,8,10,0,85,ALEH,103,6,0,0,0,0,7,0,0,0,7,7,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,179,20,7
0a331e49-6855-471e-b7c3-0a1d751be064_anatstaged.obo_RDFXML.owl,16680,8339,8340,1,0,0,ALE,8341,8339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8339,0
0a435c56-b3a2-4a6d-85ed-aec812144793_nt_anatomy.obo_RDFXML.owl,377,136,232,9,0,0,ALE,241,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0
0a47680d-68aa-4f76-ac23-b7995492295d_Park.owl_RDFXML.owl,689,399,134,156,0,0,ALH,290,0,0,0,0,0,133,0,0,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,133
0a96c099-bca4-45f3-bc94-cda47e8f61f6_evelopment.obo_RDFXML.owl,218,109,108,1,0,0,ALE,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0
0a9b7b1f-dc5c-4cfd-805f-823372be8a47_ameNet_1.1.owl_RDFXML.owl,1910,735,494,682,0,0,ALEH,1175,128,483,0,0,121,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,124
0aa1fe44-aa68-4088-986b-2c97f5acd5d7_nverzeichnis_J_RDFXML.owl,181,104,11,12,15,39,ALH(D),77,5,0,0,0,0,9,0,0,0,11,2,0,10,0,0,13,4,35,15,0,0,0,0,0,0,0,0,50,35,19
0ac0f77a-ec1d-460a-b067-63ba73944411_cogat_v0.3.owl_RDFXML.owl,1229,654,574,1,0,0,ALE,575,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,0
0ada0275-aacc-4314-b611-4b8ab4bcdd2a_henotype_xp_go_RDFXML.owl,1092,383,705,4,0,0,ALE,709,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0
0af29ac5-5fb2-4428-8332-bdb75fab5b0c_vario.owx_RDFXML.owl,791,399,384,8,0,0,ALER+,392,391,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,8
0b0a4e5b-d23f-43b7-8058-799c8125e251_rySample_pages_RDFXML.owl,379,233,13,14,16,103,ALH(D),146,7,0,0,0,0,9,0,0,0,11,2,0,10,0,0,13,4,78,54,45,0,0,0,0,0,0,0,177,37,19
0b13099f-0f58-4c6e-9b97-a002fa5d93d4_wbls.owl_RDFXML.owl,292,182,107,3,0,0,ALEH+,110,179,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,3
0b23c217-9a9d-430a-84a5-b5420dcbbd10_hp.owl_RDFXML.owl,24086,13667,10419,0,0,0,AL,10419,13667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13667,0
0b269d8d-1c50-45ce-ae4b-60a46714d203_classified.obo_RDFXML.owl,22875,17247,5620,8,0,0,ALE+,5628,17243,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17243,4
0b3204d4-768b-4e1f-b8a6-33d629d5ae91_xaosimple.obo_RDFXML.owl,6479,5157,1315,7,0,0,ALE+,1322,5154,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5154,3
0b5efdd0-bef2-4f27-a031-8e791655a953_psims.obo_RDFXML.owl,5198,2901,2291,6,0,0,ALE+,2297,2900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900,1
0ba9ffc7-2227-4d7e-8549-110122c9017e_PSIMOD.obo_RDFXML.owl,5510,3581,1925,4,0,0,ALE+,1929,3577,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3577,4
0be7640e-1f36-4db5-b96d-26eae0df6e31_onto.rdf_RDFXML.owl,317,181,75,0,5,56,AL(D),136,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,67,0,0,0,0,0,0,0,122,59,0
0bfc3bd6-41f4-4d29-95fe-6e72a34ec3e4_visiaetype.owl_RDFXML.owl,14267,7130,7137,0,0,0,AL,7137,7130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7130,0
0c593ec0-1894-4be9-9277-02fe59d42a49_mod.obo_RDFXML.owl,5504,3575,1925,4,0,0,ALE+,1929,3571,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3571,4
0c5c41eb-6a00-4b7e-b79d-23f4f021f731_20060526.rdf_RDFXML.owl,261,141,83,29,8,1,AL(D),120,73,0,0,0,0,0,0,0,0,28,28,0,0,0,0,3,3,1,0,5,0,0,0,0,0,0,0,6,135,0
0c756021-1e52-4a68-9a35-9da860bd0b85_Language.owl_RDFXML.owl,496,283,95,116,0,2,ALH,213,0,0,0,0,0,94,0,0,0,94,94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,188,94
0c7d7cbb-fa47-4131-8242-7f3523bbb873_russiaB.rdf_RDFXML.owl,755,376,151,70,0,158,AL,379,163,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,158,218,0
0c9a859b-9744-4dbd-9082-de6b49539b6c_prerelease.obo_RDFXML.owl,13253,10504,2742,7,0,0,ALE+,2749,10502,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10502,2
0ca85c03-017a-4a62-b47d-82d1ae7c815a_4802s1s2s3.owl_RDFXML.owl,18792,6264,12528,0,0,0,AL,12528,0,6264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6264,0
0cc8d133-037d-4fbc-aa70-51f51bd77d1a_ballLeague.owl_RDFXML.owl,289,163,55,69,0,2,ALH,126,0,0,0,0,0,54,0,0,0,54,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,108,54
0cd0b9d7-4b0b-443f-9139-2dc69088938a_pathway.obo_RDFXML.owl,1852,1038,813,1,0,0,ALE,814,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,0
0cec5da9-f8b6-46ca-bfea-d7480197c791_earthrealm.rdf_RDFXML.owl,259,118,141,0,0,0,AL,141,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0
0cf8ba95-e455-4d4a-b072-334f1788adba_pw.owl_RDFXML.owl,3424,1928,1495,1,0,0,ALE,1496,1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1928,0
0d0326ee-0d02-4ec8-9bf5-e05ecbf8927f_OpenDrama.owl_RDFXML.owl,666,323,343,0,0,0,AL,343,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0
0d142dcb-3333-4781-9549-ff8da5f9da75_psimod.owl2_RDFXML.owl,3303,1986,1313,4,0,0,ALE+,1317,1982,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,4
0d3fa3e5-3e0f-4e64-81e2-ce5ec4d5f7a8_po_anatomy.obo_RDFXML.owl,2085,1274,809,2,0,0,ALE,811,1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1274,0
0d4edf18-3644-4355-8c8a-26ea5b49780f_gy.obo.CURRENT_RDFXML.owl,5674,3212,2451,11,0,0,ALER+,2462,3205,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3205,7
0d55b00e-1007-4901-ad21-f380ece0f54a_pe.obo.CURRENT_RDFXML.owl,4365,2326,2038,1,0,0,AL+,2039,2325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2325,1
0d643633-c889-49ae-b7d7-7e4b3bd1ff95_gold2009.owl_RDFXML.owl,1162,597,497,64,4,0,ALH(D),565,496,0,0,0,0,40,0,0,0,30,26,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,554,43
0d983190-bc65-4c90-ad4a-a94c010fe6ab_onto.rdf_RDFXML.owl,307,181,65,0,5,56,AL(D),126,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,67,0,0,0,0,0,0,0,122,59,0
0da44b03-9cf2-45c0-b503-208eb7d7a15f_ehda.obo_RDFXML.owl,16680,8339,8340,1,0,0,ALE,8341,8339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8339,0
0dbdc7a2-b0c1-45db-ad1c-224ecd5e7223_calischrom.owl_RDFXML.owl,4749,2374,2375,0,0,0,AL,2375,2374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2374,0
0dd5e9d2-68c4-41a3-8680-468d4d1cc699_cmosimple.obo_RDFXML.owl,4936,2676,2258,2,0,0,ALE+,2260,2675,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2675,1
0dd76a43-d53e-4e3f-95c3-0bf86478ad5f_classified.owl_RDFXML.owl,13171,6587,6584,0,0,0,AL,6584,6587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6587,0
0dd9e56d-b675-4895-8bd6-feedbb8a8a79_to_anatomy.obo_RDFXML.owl,4600,2733,1864,3,0,0,ALE+,1867,2732,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2732,1
0dfaad8e-e810-4a2d-bf80-c819c2d4ebd8_ntestEntry.owl_RDFXML.owl,293,166,56,69,0,2,ALH,127,0,0,0,0,0,55,0,0,0,55,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,110,55
0e07c427-d82e-4fab-a4c4-c66dcff9bea2_to_anatomy.obo_RDFXML.owl,4590,2726,1861,3,0,0,ALE+,1864,2725,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2725,1
0e69a5da-5732-49b0-9988-c853faaa993b_Architect.owl_RDFXML.owl,618,353,115,135,0,15,ALH,265,0,0,0,0,0,114,0,0,0,114,114,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,228,114
0e8cd331-90e6-40f6-8818-52250fcad208_quality.owl2_RDFXML.owl,2862,1533,1312,17,0,0,SH,1329,1500,0,6,0,0,4,0,3,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526,7
0ea7dca4-ef17-4c08-82c6-aef2a539b2f7_unit.obo_RDFXML.owl,697,355,340,2,0,0,ALE+,342,354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,1
0edc7fed-a5da-49fa-878f-1854501a1f1e_prerelease.obo_RDFXML.owl,12723,10044,2674,5,0,0,ALE+,2679,10042,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10042,2
0eeb885b-e5ba-4ca5-a978-387136e8582e_sCharacter.owl_RDFXML.owl,692,393,127,151,0,21,ALH,299,0,0,0,0,0,126,0,0,0,126,126,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,252,126
0f1441b8-1a55-42f7-abd7-e6a214a5627f_brenda.obo_RDFXML.owl,8834,4830,4001,3,0,0,ALE,4004,4830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4830,0
0f1608a9-8578-43b2-a5e6-8036a8d41de2_OMAL_1.2.3.obo_RDFXML.owl,5561,3156,2395,10,0,0,ALER+,2405,3149,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3149,7
0f1b5947-7487-4cc3-b616-02dbef3e78a1_t_ontology.obo_RDFXML.owl,982,499,483,0,0,0,AL,483,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,0
0f2aefc4-a7c1-4649-8dd1-2de71dd232f5_onto.rdf_RDFXML.owl,307,181,65,0,5,56,AL(D),126,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,67,0,0,0,0,0,0,0,122,59,0
0f78323e-4396-45c3-9059-dcacf396848f_wbbt.owl_RDFXML.owl,19138,12347,6785,6,0,0,ALE,6791,12347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12347,0
0fc1b578-c393-433a-a76d-edb95a415bf4_gorieBlC3BCten_RDFXML.owl,206,119,11,12,15,49,ALH(D),87,5,0,0,0,0,9,0,0,0,11,2,0,10,0,0,13,4,45,20,0,0,0,0,0,0,0,0,65,35,19
0ff1ddbe-7462-4689-b92d-951d18169cf1_a_anatomy.owl2_RDFXML.owl,3096,2002,1093,1,0,0,ALE+,1094,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,1
1023b845-39a7-490f-9120-2d98e9cf11e3_rerelease.owl2_RDFXML.owl,466,309,148,9,0,0,ALE,157,269,40,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0
1024c415-fca5-4206-9dbe-04d020ca896c_psimod.owl2_RDFXML.owl,5321,3456,1861,4,0,0,ALE+,1865,3452,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3452,4
1061d93f-5382-49c7-8ff8-9bad58957dba_Parliament.owl_RDFXML.owl,170,100,10,15,0,45,ALEH,70,8,0,0,0,0,10,0,0,0,10,10,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,62,28,10
106f006d-0556-4729-ac2f-44167d2436a5_Congressman.owl_RDFXML.owl,604,346,113,134,0,11,ALH,258,0,0,0,0,0,112,0,0,0,112,112,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,224,112
1087ecda-74d6-4676-99c1-ae4157e4cc8d_classified.obo_RDFXML.owl,24193,13760,10433,0,0,0,AL,10433,13760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13760,0
109f6db6-0098-488b-ba94-93c2b27bb276_n_xp_chebi.obo_RDFXML.owl,9017,3133,5879,5,0,0,ALE,5884,0,3133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3133,0
10d18bde-de4a-41d7-9495-30b16e37e359_fix.obo_RDFXML.owl,2849,1684,1163,2,0,0,ALE,1165,1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1684,0
10fd0b83-2c14-4c7d-9a29-e7b280a6e2f2_tads.owl_RDFXML.owl,1577,948,628,1,0,0,ALE+,629,947,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,1
