Ontology,OntologyLoadingTime_ns,MetricMeasuringTime_ns,TotalTime_ns,Axiom,LogicalAxiomCount,ClassCount,ObjectPropertyCount,DataPropertyCount,IndividualCount,DLExpressivity,DeclarationAxiomsCount,SubClassOf,EquivalentClasses,DisjointClasses,GCICount,HiddenGCICount,SubObjectPropertyOf,EquivalentObjectProperties,TransitiveObjectProperty,ReflexiveObjectProperty,ObjectPropertyDomain,ObjectPropertyRange,SubPropertyChainOf,SubDataPropertyOf,EquivalentDataProperties,FunctionalDataProperty,DataPropertyDomain,DataPropertyRange,ClassAssertion,ObjectPropertyAssertion,DataPropertyAssertion,NegativeObjectPropertyAssertion,NegativeDataPropertyAssertion,SameIndividual,DifferentIndividuals,AnnotationAssertion,AnnotationPropertyDomain,AnnotationPropertyRangeOf,ABoxAxiomCount,TBoxAxiomCount,RBoxAxiomCount
approximated_kb-owl-syntax-unraveled-depth-4-km-relevant-cardinalities-constant-classes-value-classes.ofn_functional.owl,153230926,612644,153843570,23262,16097,7010,155,0,0,ALE,7165,16097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16097,0
approximated_320badf1-da62-42a0-9c1c-34bd80ee78c7_sequence.owl_functional.owl,28209664,73945,28283609,3962,2278,1663,22,0,2,ALER,1684,2264,0,0,21,0,8,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2264,12
3c57bcdc-f50b-4109-ae15-65fc2daca9b4_sterfamily.owl_functional.owl,116256979,272776,116529755,20166,8572,11594,0,0,0,AL,11594,8572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8572,0
1a474e7b-ad9f-47a1-a5b8-89ebb8d621c8_hpdisjoints.owl_functional.owl,136446365,323530,136769895,24315,13766,10549,0,0,0,ALC,10549,13761,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13766,0
approximated_8c9dbe2e-b0fc-4cb9-bba4-fb6903d70b05_realraum.owl_functional.owl,24104809,47898,24152707,1425,1048,345,32,0,0,ALE,377,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048,0
approximated_1b376225-5d7e-49ee-9513-3e00ee758f9b_dam_cheese.ttl_functional.owl,14653613,30617,14684230,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_00523.owl_functional.owl,67830746,147083,67977829,8762,4402,4358,2,0,0,ALE,4360,4402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4402,0
approximated_54870b9a-b785-423f-8341-593ccd22e96b_dar_cheese.rdf_functional.owl,13849057,29339,13878396,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
218a127c-8d13-40af-9957-63c28b0a091e_elontology.owl_functional.owl,10039768,40431,10080199,207,103,104,0,0,6,AL,104,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,97,0
approximated_0a07d171-7ec3-4923-b804-27f35189d2ab_Smartphone.rdf_functional.owl,8640756,27552,8668308,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_545c0c28-7fab-4d03-81c3-154ab2e6d066_chemistryv9.owl_functional.owl,15191771,22654,15214425,294,185,100,10,0,0,ALER,109,180,0,0,11,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,5
069b23e0-2d3c-4532-af90-4a36ad576dc5_zoology.rdf_functional.owl,15067561,42318,15109879,226,113,5,2,107,3,AL(D),113,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,107,3,0,0,0,0,0,0,0,0,0,3,110,0
af9a1bd0-8eee-4803-87a4-da7fba1f9b80_mo_sapiens.obo_functional.owl,196961916,717674,197679590,30434,15074,15359,1,0,0,ALE,15360,14799,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15074,0
88ca2646-c819-46af-a2a5-3edb2ad6283b_behaviorel.owl_functional.owl,33067434,74861,33142295,2362,1313,1036,13,0,0,ALE,1049,1161,152,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313,0
approximated_11a6ae08-af8c-4b71-b899-4bc1ab375bb8_IL2.owl_functional.owl,53376491,130715,53507206,4214,4119,39,57,0,1254,ALR,95,100,0,0,54,0,5,0,0,0,0,0,1,0,0,0,0,0,1253,2760,0,0,0,0,0,0,0,0,4013,100,6
approximated_d8aa63e6-e43a-41a6-a8da-9b3cee1f97af_onto.rdf_functional.owl,13886262,33077,13919339,187,110,33,45,0,0,ALR,77,98,0,0,39,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,12
3aecbbdb-aae6-480e-9b07-4a92532c927e_nnisPlayer.owl_functional.owl,15327860,28142,15356002,566,328,108,130,0,6,ALH,238,0,0,0,0,0,107,0,0,0,107,107,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,214,107
approximated_0a613e4d-9555-4e67-8830-b5f2d3277b53_PaulFisher.rdf_functional.owl,13060496,36709,13097205,218,149,39,31,0,79,AL,69,51,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,98,51,0
approximated_304e32d6-f5b0-4468-9712-744482cc13de_ossAnatomy.owl_functional.owl,36821443,67119,36888562,3366,1880,1480,7,0,0,ALE,1486,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1880,0
53d979de-8e9e-4293-aed9-4e4b771cd2b9_condition_5.owl_functional.owl,36320803,87147,36407950,4291,2192,2100,0,0,0,AL,2099,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192,0
75a65645-51c9-4fe9-9f71-443fde726c1a__v5.0.1__.rdfs_functional.owl,24991872,39110,25030982,696,354,82,253,7,0,AL(D),342,94,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,354,0
approximated_c65713cb-5f43-44ce-86f2-9c20bf6530ae_IBM_801.rdf_functional.owl,14838568,37513,14876081,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_7f287dc9-bdce-4650-9c6a-da3d089e72ae_Diptych.rdf_functional.owl,8642925,36303,8679228,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_1f131286-0fa9-43e8-a0fb-b7798b7c1476_sasclasses.owl_functional.owl,16439406,38660,16478066,416,333,83,0,0,321,AL,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,333,0,0
147cbe7c-d161-4214-8ced-0f838c6d33f7_onto.rdf_functional.owl,23949044,344816,24293860,263,182,75,0,6,56,AL(D),81,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,68,0,0,0,0,0,0,0,123,59,0
approximated_02024966-c8c7-4345-b30b-844ca0bdf8f5_lipid.owl_functional.owl,165363470,178367,165541837,11966,6317,5561,90,0,0,ALEH,5649,6300,0,0,441,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300,17
approximated_kb-owl-syntax-unraveled-depth-4-triggers-constant-classes-relation-axioms-value-classes.ofn_functional.owl,162911427,627377,163538804,23661,16397,6975,290,0,0,ALER,7264,16375,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16375,22
approximated_c759adb9-1701-429f-aec5-7bda663d10c5_WM30.owl_functional.owl,83789316,194707,83984023,5159,4566,422,172,0,1473,ALCRO,593,599,0,0,108,0,92,0,0,0,0,0,8,0,0,0,0,0,1474,2393,0,0,0,0,0,0,0,0,3867,599,100
approximated_fa9611cd-15ed-46e5-8c7c-12e5fa3019d1_ocChemical.owl_functional.owl,84583041,428510,85011551,9468,6000,3000,470,0,1135,ALCRO,3468,3897,0,0,131,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,223,0,0,0,206,76,0,0,0,1696,3897,407
approximated_ecdbec75-3dca-4adc-8ecb-7ab59223f896_que_wrench.rdf_functional.owl,18610616,29626,18640242,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_37fa1851-5aae-4f1e-8f87-3a963d31f52a_ecrm_101001.owl_functional.owl,19414726,40705,19455431,883,540,83,261,0,0,ALER,343,409,0,0,252,0,128,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,131
approximated_9a37417e-e497-4e4a-b02a-286d68cca3cf_ry20130324.owl_functional.owl,12378582,31381,12409963,307,166,76,67,0,10,ALCHO,141,94,0,0,4,0,61,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,11,94,61
approximated_00319.owl_functional.owl,17021316,42966,17064282,901,750,137,15,0,206,ALCRO,151,287,0,0,18,0,5,0,0,0,0,0,1,0,0,0,0,0,194,246,0,0,0,12,5,0,0,0,457,287,6
approximated_1943f3e0-e02b-43c4-8be0-887c00c50be2_odSolutions.owl_functional.owl,19250035,34819,19284854,776,501,215,61,0,23,ALCRO,275,372,0,0,39,0,19,0,0,0,0,0,9,0,0,0,0,0,25,76,0,0,0,0,0,0,0,0,101,372,28
approximated_1e544f4f-62b0-403e-975f-cc6e46b323f3_ology_6508.rdf_functional.owl,12072619,27556,12100175,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_82328b8a-70c3-452d-a0d2-411f97f022f3_Guarana.ttl_functional.owl,11758782,27284,11786066,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_6e432d68-c034-4bee-b4be-a09d8639258d_swadchart.rdf_functional.owl,13069706,37493,13107199,665,631,28,7,0,185,AL,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,394,0,0,0,0,0,0,0,0,623,8,0
43ab106b-7603-4227-98c6-11076e559f15_biochebi.owl_functional.owl,1708556972,3224590,1711781562,199034,153492,45522,20,0,0,SH,45542,119944,33542,1,33468,70,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153487,5
approximated_b63e65f5-3268-4847-b875-1facaa30a8ff_olate_cake.ttl_functional.owl,15410832,33331,15444163,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_36ba3ae1-5cfd-4236-8065-31a467167b24_Assessment.owl_functional.owl,80888849,261189,81150038,10250,6439,3560,253,0,1226,ALCRO,3811,4634,0,0,126,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,20,0,0,0,177,93,0,0,0,1593,4634,212
approximated_8bbf5afc-49e5-4909-90ac-c81447199582_OceanFloor.owl_functional.owl,82794184,235787,83029971,10484,6604,3628,254,0,1264,ALCRO,3880,4728,0,0,124,0,207,0,0,0,0,0,5,0,0,0,0,0,1346,44,0,0,0,181,93,0,0,0,1664,4728,212
approximated_3f281d93-288b-408e-b2b0-f59336017907_onto.rdf_functional.owl,19690202,29042,19719244,225,137,35,54,0,31,ALR,88,95,0,0,49,0,10,0,0,0,0,0,1,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,31,95,11
e84667ab-aa59-43dd-a59b-fa01a7935389_xmfprotein.owl_functional.owl,16609779,29664,16639443,908,313,592,3,0,0,ALER,595,0,312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,1
68a3b126-681c-4a19-9f9a-d11a344cb62f_enotype_xp.owl_functional.owl,41752848,44610,41797458,2533,941,1581,11,0,0,ALE,1592,0,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941,0
approximated_155783bc-563f-4401-9be5-4d331c36fe4c_930_v0.930.owl_functional.owl,17759609,37589,17797198,1151,599,530,24,0,0,ALEH,552,590,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,9
approximated_0a3291d6-4084-4c87-bd3a-8a71974c331a_iconductor.ttl_functional.owl,16593505,27432,16620937,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_kb-owl-syntax-coreference-IDs-cardinalities-constant-classes-relation-axioms-value-classes.ofn_functional.owl,360601617,1335230,361936847,61359,32330,28751,279,0,0,ALER,29029,32308,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32308,22
approximated_c5d1a38e-60bf-4925-b4fc-56585d6dda13_ompoundCFC.owl_functional.owl,18833350,44132,18877482,1887,1146,678,64,0,103,ALCRO,741,865,0,0,27,0,35,0,0,0,0,0,7,0,0,0,0,0,103,134,0,0,0,2,0,0,0,0,239,865,42
1cb603d0-4461-48b7-b7c5-ffe0cb8133db_i_of_the_Month_functional.owl,14861069,32151,14893220,278,238,11,13,16,100,ALH(D),40,5,0,0,0,0,9,0,0,0,11,2,0,10,0,0,13,4,91,46,47,0,0,0,0,0,0,0,184,35,19
approximated_0eefc452-cedb-4f53-917b-aaa953367334_r_airplane.rdf_functional.owl,15102706,30052,15132758,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_b5252068-269d-48bf-ab98-8fa7d930e944_iao.owl_functional.owl,14295057,28497,14323554,279,147,102,31,0,7,ALCRO,132,105,0,0,0,0,19,0,0,0,0,0,15,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,8,105,34
approximated_lipro.lipid-ontology.3.owl.xml_functional.owl,25941732,56553,25998285,1970,1209,716,46,0,0,ALEH,761,1183,0,0,34,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183,26
approximated_a720fd8d-fed6-4c34-af00-aee3dc02ab24_M820070115.owl_functional.owl,123105741,101177,123206918,7969,4025,712,3233,0,199,AL,3944,3826,0,0,3233,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,199,3826,0
approximated_19236968-0ae2-4fc9-b885-f8fca6435bc2_Gold_leaf.ttl_functional.owl,10385614,30138,10415752,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
bc26cf47-a757-46be-9278-ea05fc30f755_Heilpflanzen_H_functional.owl,13102068,20926,13122994,145,107,11,12,15,41,ALH(D),38,5,0,0,0,0,9,0,0,0,11,2,0,10,0,0,13,4,37,16,0,0,0,0,0,0,0,0,53,35,19
approximated_c861e21d-098a-4e3f-98bf-f24ac7f29b38_cdao.owl_functional.owl,17138717,27339,17166056,552,328,152,73,0,27,ALCRO,224,238,0,0,51,0,57,0,0,0,0,0,4,0,0,0,0,0,27,0,0,0,0,0,2,0,0,0,29,238,61
approximated_085abd30-44cb-4bc3-90b2-ba12067a2253_premises664.rdf_functional.owl,11926196,30532,11956728,459,295,154,11,0,1,ALE,164,284,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,284,0
approximated_b104bd58-3b00-495d-83d2-be4c495872a8_stribution.owl_functional.owl,13551978,36082,13588060,1463,884,513,67,0,103,ALCRO,579,604,0,0,31,0,34,0,0,0,0,0,7,0,0,0,0,0,103,134,0,0,0,2,0,0,0,0,239,604,41
approximated_00790.owl_functional.owl,36993693,64638,37058331,3820,2201,1521,99,0,113,ALCRO,1619,1915,0,0,86,0,15,0,0,0,0,0,5,0,0,0,0,0,114,147,0,0,0,5,0,0,0,0,266,1915,20
approximated_19bf7357-5896-433a-96f5-550fdced9f46_Cobblestone.rdf_functional.owl,15767040,45401,15812441,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_00407.owl_functional.owl,7821421,38066,7859487,197,102,94,1,0,0,ALER,95,101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,1
1061d93f-5382-49c7-8ff8-9bad58957dba_Parliament.owl_functional.owl,10542419,25015,10567434,125,100,10,15,0,45,ALEH,25,8,0,0,0,0,10,0,0,0,10,10,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,62,28,10
approximated_kb-owl-syntax-unraveled-depth-2-cardinalities-constant-classes-relation-axioms-value-classes.ofn_functional.owl,202466202,1224939,203691141,27559,19662,7606,292,0,0,ALER,7897,19640,0,0,219,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19640,22
approximated_kb-owl-syntax-unraveled-depth-4-km-relevant-cardinalities-disjointness-constant-classes-relation-axioms-value-classes.ofn_functional.owl,263101948,1076014,264177962,32915,25610,7017,290,0,0,ALER,7305,25588,0,0,9509,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25588,22
7727b8c9-0c9e-4a0d-887c-d8d992e99693_LCE2.0Lite.owl_functional.owl,19573281,26679,19599960,321,198,79,44,0,0,ALH,123,78,0,0,0,0,38,0,0,0,42,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,38
approximated_10142bca-f95e-4bbd-a505-26dceaca21c2_dbpedia_3.8.owl_functional.owl,29893820,51532,29945352,3599,1809,399,1392,0,0,AL,1790,1809,0,0,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1809,0
approximated_19b868f4-d568-4bfe-9562-5c72353d09c3_classified.obo_functional.owl,64441240,133529,64574769,8412,5166,3227,19,0,0,ALER,3246,5156,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5156,10
682dd383-e47f-487a-bdd2-68e141ea75d3_llegeCoach.owl_functional.owl,18947191,26671,18973862,615,369,112,134,0,36,ALH,246,0,0,0,0,0,111,0,0,0,111,111,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,36,222,111
approximated_955ce844-3484-4111-8c5f-25309f1e8771_opendap.owl_functional.owl,12331505,16176,12347681,325,241,45,40,0,153,ALCRO,84,66,0,0,23,0,9,0,0,0,0,0,4,0,0,0,0,0,137,25,0,0,0,0,0,0,0,0,162,66,13
approximated_290979f9-3ec6-4592-aeb0-3fd5352ffe34_spaceScale.owl_functional.owl,16629940,33567,16663507,1104,696,359,50,0,103,ALCRO,408,428,0,0,24,0,22,0,0,0,0,0,7,0,0,0,0,0,103,134,0,0,0,2,0,0,0,0,239,428,29
approximated_00473.owl_functional.owl,1427654806,5429853,1433084659,200696,121712,78977,7,0,0,ALER,78984,121708,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121708,4
approximated_05eede8d-8713-442b-85e6-c96cd7d0bf67_ing_system.ttl_functional.owl,11876524,23576,11900100,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_00512.owl_functional.owl,23254824,37731,23292555,1970,1209,716,46,0,0,ALEH,761,1183,0,0,34,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183,26
approximated_9b7ba240-c471-4350-9fc4-415016482db5_news.owl_functional.owl,33677897,56109,33734006,1702,1519,72,112,0,278,ALER,183,171,0,0,96,0,55,0,0,0,0,0,5,0,0,0,0,0,279,1009,0,0,0,0,0,0,0,0,1288,171,60
approximated_042205ac-1f9f-4527-bec0-46ac7858cdb1_app_coffee.ttl_functional.owl,16532926,21617,16554543,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_8ab611f5-344f-49db-950d-2b30cd2519b7_timeline.rdf_functional.owl,10254117,15994,10270111,403,227,51,126,0,24,ALCRO,176,146,0,0,83,0,55,0,0,0,0,0,2,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,24,146,57
approximated_13cf8419-c9df-44f2-b93a-2056f1e49237_Dessert.ttl_functional.owl,8427650,14728,8442378,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_a0b141af-1c70-426b-a9fa-7af1492526b0_POWER5.rdf_functional.owl,18030393,16231,18046624,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
c324a1a0-6124-47d9-b68e-6833b957fc8b_classified.obo_functional.owl,52343647,142378,52486025,8720,5100,3619,1,0,0,ALE,3620,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100,0
approximated_823969ae-818e-466c-9a3d-31d74170ffb3_NTNames.owl_functional.owl,20708696,47385,20756081,1375,1303,48,25,0,651,ALCRO,72,68,0,0,21,0,0,0,0,0,0,0,2,0,0,0,0,0,653,555,0,0,0,21,4,0,0,0,1233,68,2
approximated_00055.owl_functional.owl,11022409,17365,11039774,364,195,153,17,0,0,ALER,169,184,0,0,7,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,11
approximated_29487853-ff19-47d1-87f4-e27cfe4fac15_codo2owl.owl_functional.owl,10066103,22173,10088276,314,205,57,55,0,34,ALCRO,109,147,0,0,49,0,20,0,0,0,0,0,4,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,147,24
approximated_6b97ba4b-1cf9-432c-9588-595963e9ce8e_Dairy_Milk.rdf_functional.owl,13308577,15871,13324448,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_1b969f77-56af-4bc7-993b-a7f8a0c2523f_mboldt_Fog.ttl_functional.owl,13906275,18708,13924983,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_8dda8e44-1380-47d3-ade5-93cc9ed88d8c_cell.obo_functional.owl,23964089,50033,24014122,2566,1535,1030,1,0,0,ALE,1031,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535,0
approximated_0d08daa0-94a5-46c0-875c-786b2eb6d907_Scroll_saw.rdf_functional.owl,12127549,16803,12144352,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_9e84983e-c3ff-4a2f-9316-ad5347df1d46_Biological.owl_functional.owl,74805672,208469,75014141,10210,6421,3536,255,0,1226,ALCRO,3789,4604,0,0,127,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,32,0,0,0,177,93,0,0,0,1605,4604,212
approximated_4c042000-a214-4837-be08-f3d0275608db_PersonGroup.owl_functional.owl,14587109,25741,14612850,174,101,26,48,0,30,AL,73,71,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,30,71,0
approximated_77d16d40-e0d0-4bf3-995a-f6bc55b87ced__furniture.rdf_functional.owl,14734477,23237,14757714,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_11d727d4-eefe-4fa4-ac83-c5185cf161c7_noaOntology.owl_functional.owl,70061190,313382,70374572,9792,6278,3035,482,0,1144,ALCRO,3514,3945,0,0,141,0,400,0,0,0,0,0,8,0,0,0,0,0,1196,445,0,0,0,208,76,0,0,0,1925,3945,408
approximated_4a3300a6-72f6-4a06-9024-ef41ad0ab4db_emic_dress.ttl_functional.owl,17840407,23494,17863901,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_1630b64f-9852-4bf1-b237-d90d622ac6a0_ns.owl_functional.owl,19040520,20115,19060635,601,380,81,141,0,91,ALR,221,179,0,0,106,0,89,0,0,0,0,0,7,0,0,0,0,0,91,14,0,0,0,0,0,0,0,0,105,179,96
approximated_ce01d0b4-811c-4b75-8ffa-41b2c2b45cd9_Design.v16.owl_functional.owl,13191148,16319,13207467,290,183,83,25,0,16,ALCRO,107,138,0,0,7,0,6,0,0,0,0,0,7,0,0,0,0,0,14,17,0,0,0,0,1,0,0,0,32,138,13
ea684dbf-d36b-4f7c-b5dd-a71687b2dafa_type.rdf_functional.owl,44715113,78011,44793124,4999,2977,2023,0,0,0,AL,2022,1900,1077,0,0,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2977,0
approximated_3c41871f-f428-4862-9cfd-e3acd1b4c8c1_dian_valve.ttl_functional.owl,8519242,23938,8543180,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
approximated_c074ec7f-0f44-44cb-a4fc-59563c255c54_dKnowledge.owl_functional.owl,15609759,21490,15631249,333,211,67,56,0,74,ALCHO,122,120,0,0,54,0,5,0,0,0,0,0,0,0,0,0,0,0,74,7,0,0,0,4,1,0,0,0,86,120,5
4c221298-7309-4bc3-bb37-78ec263abb6f_classified.owl_functional.owl,19543480,22916,19566396,747,551,193,3,0,0,ALEH+,196,548,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,3
approximated_a1ca6f7d-eab9-4b8f-8f9b-bed47001e9e6_interface.owl_functional.owl,14755706,14507,14770213,161,121,26,15,0,38,AL,40,36,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,38,47,0,0,0,0,0,0,0,0,85,36,0
0cd0b9d7-4b0b-443f-9139-2dc69088938a_pathway.obo_functional.owl,18023953,35357,18059310,1852,1038,813,1,0,0,ALE,814,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,0
approximated_4b39fc56-bc7e-4947-a1a4-5bfd97d52ff2_Hotel.rdf_functional.owl,16539278,41588,16580866,266,170,38,59,0,50,ALR,96,69,0,0,38,0,30,0,0,0,0,0,7,0,0,0,0,0,50,14,0,0,0,0,0,0,0,0,64,69,37
